date,client_union_id,community_id,create_date
2020-05-07,666,-130870839,2019-01-02
2020-05-07,667,-130635795,2019-01-24
2020-05-07,668,-130656773,2018-12-14
2020-05-07,669,-130380413,2019-02-15
2020-05-07,670,-130825666,2019-01-21
2020-05-07,671,-130587841,2018-12-08
2020-05-07,672,-130737495,2019-01-22
2020-05-07,673,-130493678,2019-02-05
2020-05-07,674,-130069534,2018-07-30
2020-05-07,675,-130888663,2018-11-12
2020-05-07,676,-130124195,2018-11-28
2020-05-07,677,-130761709,2019-01-30
2020-05-07,678,-130384638,2018-07-30
2020-05-07,679,-130359106,2019-02-16
2020-05-07,680,-130885275,2019-01-10
2020-05-07,681,-130219132,2018-10-31
2020-05-07,682,-130537495,2019-01-02
2020-05-07,683,-130625444,2018-10-15
2020-05-07,684,-130701187,2018-12-16
2020-05-07,685,-130362611,2018-11-21
2020-05-07,686,-130218410,2019-02-25
2020-05-07,687,-130913765,2019-03-04
2020-05-07,688,-130059589,2019-01-10
2020-05-07,689,-130125302,2019-01-03
2020-05-07,690,-130783755,2018-11-02
2020-05-07,691,-130092604,2018-10-14
2020-05-07,692,-130861252,2018-12-16
2020-05-07,693,-130800586,2018-12-11
2020-05-07,694,-130897094,2018-10-07
2020-05-07,695,-130243480,2018-09-13
2020-05-07,696,-130768602,2019-01-28
2020-05-07,697,-130943219,2018-10-08
2020-05-07,698,-130107558,2018-09-20
2020-05-07,699,-130018251,2018-11-08
2020-05-07,700,-130079315,2018-10-22
2020-05-07,701,-130185663,2018-10-27
2020-05-07,702,-130396543,2019-01-03
2020-05-07,703,-130116847,2018-09-30
2020-05-07,704,-130139475,2018-10-20
2020-05-07,705,-130524130,2018-08-10
2020-05-07,706,-130719856,2018-08-09
2020-05-07,707,-130661995,2018-11-09
2020-05-07,708,-130470097,2019-02-14
2020-05-07,709,-130028371,2018-11-16
2020-05-07,710,-130087016,2018-11-21
2020-05-07,711,-130761040,2018-12-22
2020-05-07,712,-130405526,2018-09-12
2020-05-07,713,-130892268,2019-02-10
2020-05-07,714,-130016523,2018-12-02
2020-05-07,715,-130120947,2018-11-05
2020-05-07,716,-130346374,2018-09-08
2020-05-07,717,-130990051,2018-12-30
2020-05-07,718,-130607672,2019-02-21
2020-05-07,719,-130329100,2018-11-17
2020-05-07,720,-130156546,2019-01-05
2020-05-07,721,-130349929,2018-11-04
2020-05-07,722,-130996798,2018-12-24
2020-05-07,723,-130815855,2019-02-15
2020-05-07,724,-130953671,2019-02-28
2020-05-07,725,-130354728,2018-11-26
2020-05-07,726,-130768859,2018-11-16
2020-05-07,727,-130150655,2018-12-28
2020-05-07,728,-130306605,2019-01-28
2020-05-07,729,-130154351,2018-10-11
2020-05-07,730,-130603770,2018-10-30
2020-05-07,731,-130324228,2018-08-24
2020-05-07,732,-130548442,2019-01-20
2020-05-07,733,-130340269,2018-12-31
2020-05-07,734,-130328990,2018-11-02
2020-05-07,735,-130702782,2018-10-02
2020-05-07,736,-130832056,2018-12-13
2020-05-07,737,-130136992,2019-02-21
2020-05-07,738,-130141844,2018-11-21
2020-05-07,739,-130495110,2018-08-28
2020-05-07,740,-130732606,2019-02-12
2020-05-07,741,-130567334,2018-08-27
2020-05-07,742,-130613963,2018-09-09
2020-05-07,743,-130441924,2018-10-27
2020-05-07,744,-130686299,2018-12-24
2020-05-07,745,-130153361,2019-02-20
2020-05-07,746,-130582208,2018-11-24
2020-05-07,747,-130470527,2019-01-25
2020-05-07,748,-130717753,2018-12-19
2020-05-07,749,-130014435,2018-08-11
2020-05-07,750,-130752986,2019-02-26
2020-05-07,751,-130082505,2019-01-31
2020-05-07,752,-130238193,2018-11-19
2020-05-07,753,-130515879,2019-02-10
2020-05-07,754,-130919341,2019-02-10
2020-05-07,755,-130047686,2019-01-23
2020-05-07,756,-130405133,2019-01-23
2020-05-07,757,-130840777,2018-12-28
2020-05-07,758,-130684201,2018-11-25
2020-05-07,759,-130373020,2018-11-07
2020-05-07,760,-130264476,2018-09-18
2020-05-07,761,-130043602,2018-11-19
2020-05-07,762,-130171494,2019-01-25
2020-05-07,763,-130506625,2019-02-24
2020-05-07,764,-130082811,2018-12-23
2020-05-07,765,-130926212,2018-11-11
2020-05-07,766,-130353607,2018-07-28
2020-05-07,767,-130489752,2018-12-27
2020-05-07,768,-130839711,2018-11-05
2020-05-07,769,-130606742,2019-01-17
2020-05-07,770,-130235744,2018-12-31
2020-05-07,771,-130202958,2019-01-20
2020-05-07,772,-130629500,2018-12-05
2020-05-07,773,-130214133,2018-11-09
2020-05-07,774,-130781885,2018-11-27
2020-05-07,775,-130278533,2018-12-29
2020-05-07,776,-130092077,2018-10-23
2020-05-07,777,-130746769,2018-11-21
2020-05-07,778,-130848336,2018-11-24
2020-05-07,779,-130810520,2018-11-20
2020-05-07,780,-130504536,2018-12-03
2020-05-07,781,-130248257,2018-12-15
2020-05-07,782,-130375494,2019-01-17
2020-05-07,783,-130627588,2018-09-14
2020-05-07,784,-130987184,2019-01-29
2020-05-07,785,-130777430,2019-02-22
2020-05-07,786,-130419239,2019-02-21
2020-05-07,787,-130009305,2019-01-24
2020-05-07,788,-130478202,2018-11-08
2020-05-07,789,-130707164,2018-11-04
2020-05-07,790,-130620509,2018-10-28
2020-05-07,791,-130885833,2019-02-05
2020-05-07,792,-130997035,2018-11-22
2020-05-07,793,-130919344,2019-02-16
2020-05-07,794,-130622540,2019-02-01
2020-05-07,795,-130968125,2018-12-08
2020-05-07,796,-130802174,2018-10-17
2020-05-07,797,-130719639,2018-09-08
2020-05-07,798,-130976116,2018-12-31
2020-05-07,799,-130419503,2018-10-23
2020-05-07,800,-130777005,2018-12-17
2020-05-07,801,-130136350,2019-02-11
2020-05-07,802,-130362908,2018-10-13
2020-05-07,803,-130043521,2018-12-25
2020-05-07,804,-130154808,2018-10-02
2020-05-07,805,-130690515,2018-12-28
2020-05-07,806,-130076744,2018-10-02
2020-05-07,807,-130767730,2019-01-05
2020-05-07,808,-130418372,2018-09-28
2020-05-07,809,-130674507,2018-11-17
2020-05-07,810,-130263571,2019-01-17
2020-05-07,811,-130168306,2018-09-18
2020-05-07,812,-130434725,2018-09-02
2020-05-07,813,-130477019,2018-09-14
2020-05-07,814,-130139610,2019-01-20
2020-05-07,815,-130881457,2018-07-31
2020-05-07,816,-130743587,2018-10-21
2020-05-07,817,-130161669,2018-11-17
2020-05-07,818,-130500605,2019-01-21
2020-05-07,819,-130884028,2018-08-07
2020-05-07,820,-130398142,2018-09-27
2020-05-07,821,-130406140,2018-11-26
2020-05-07,822,-130377020,2019-02-19
2020-05-07,823,-130162298,2018-11-25
2020-05-07,824,-130297908,2018-12-14
2020-05-07,825,-130616112,2019-02-12
2020-05-07,826,-130240602,2018-12-18
2020-05-07,827,-130593035,2019-01-08
2020-05-07,828,-130994658,2018-11-21
2020-05-07,829,-130599743,2018-10-11
2020-05-07,830,-130834896,2018-09-14
2020-05-07,831,-130064207,2018-09-13
2020-05-07,832,-130565004,2018-10-31
2020-05-07,833,-130694218,2018-11-07
2020-05-07,834,-130617400,2018-10-08
2020-05-07,835,-130641151,2019-01-15
2020-05-07,836,-130765002,2018-08-13
2020-05-07,837,-130244152,2019-02-06
2020-05-07,838,-130615189,2018-10-20
2020-05-07,839,-130615995,2018-12-25
2020-05-07,840,-130800082,2018-08-16
2020-05-07,841,-130839483,2018-10-26
2020-05-07,842,-130224092,2018-10-07
2020-05-07,843,-130234175,2019-01-01
2020-05-07,844,-130087904,2018-12-03
2020-05-07,845,-130712655,2018-08-23
2020-05-07,846,-130805322,2019-01-26
2020-05-07,847,-130996038,2019-01-05
2020-05-07,848,-130277746,2019-01-19
2020-05-07,849,-130003790,2018-11-02
2020-05-07,850,-130350526,2019-01-12
2020-05-07,851,-130944849,2018-09-14
2020-05-07,852,-130509739,2018-12-06
2020-05-07,853,-130694469,2019-02-09
2020-05-07,854,-130518919,2018-12-07
2020-05-07,855,-130984116,2018-12-27
2020-05-07,856,-130513952,2018-11-11
2020-05-07,857,-130248597,2018-08-30
2020-05-07,858,-130211596,2018-12-15
2020-05-07,859,-130925270,2019-01-25
2020-05-07,860,-130493941,2019-02-04
2020-05-07,861,-130165076,2019-02-17
2020-05-07,862,-130658554,2018-10-05
2020-05-07,863,-130238347,2018-12-07
2020-05-07,864,-130349619,2019-01-04
2020-05-07,865,-130818993,2018-11-07
2020-05-07,866,-130761001,2019-02-21
2020-05-07,867,-130037916,2018-10-26
2020-05-07,868,-130938180,2018-08-12
2020-05-07,869,-130878662,2018-08-19
2020-05-07,870,-130989370,2018-12-24
2020-05-07,871,-130120240,2019-02-10
2020-05-07,872,-130892030,2018-11-20
2020-05-07,873,-130156386,2018-12-25
2020-05-07,874,-130699964,2018-10-12
2020-05-07,875,-130814866,2019-01-18
2020-05-07,876,-130313004,2018-11-29
2020-05-07,877,-130256326,2019-01-24
2020-05-07,878,-130613155,2018-09-14
2020-05-07,879,-130746370,2018-08-12
2020-05-07,880,-130296379,2018-08-10
2020-05-07,881,-130552884,2018-12-10
2020-05-07,882,-130352462,2018-12-22
2020-05-07,883,-130135315,2019-01-17
2020-05-07,884,-130520326,2018-11-04
2020-05-07,885,-130967952,2018-09-30
2020-05-07,886,-130437505,2019-01-21
2020-05-07,887,-130478150,2019-03-02
2020-05-07,888,-130330635,2019-02-17
2020-05-07,889,-130426608,2018-11-01
2020-05-07,890,-130756829,2018-12-23
2020-05-07,891,-130312321,2018-08-01
2020-05-07,892,-130045736,2018-12-24
2020-05-07,893,-130061454,2019-01-11
2020-05-07,894,-130266193,2018-10-09
2020-05-07,895,-130604348,2019-01-10
2020-05-07,896,-130790018,2018-12-20
2020-05-07,897,-130992032,2018-08-19
2020-05-07,898,-130343611,2018-12-03
2020-05-07,899,-130147038,2018-08-21
2020-05-07,900,-130837360,2018-10-25
2020-05-07,901,-130791233,2019-01-19
2020-05-07,902,-130014186,2019-01-20
2020-05-07,903,-130709354,2018-12-29
2020-05-07,904,-130474155,2018-09-14
2020-05-07,905,-130328207,2018-09-22
2020-05-07,906,-130192306,2018-12-18
2020-05-07,907,-130604879,2018-10-21
2020-05-07,908,-130067659,2018-12-23
2020-05-07,909,-130631011,2019-02-15
2020-05-07,910,-130135331,2019-01-04
2020-05-07,911,-130271137,2018-11-03
2020-05-07,912,-130198632,2019-02-06
2020-05-07,913,-130380222,2018-12-20
2020-05-07,914,-130255456,2018-07-30
2020-05-07,915,-130648528,2018-10-12
2020-05-07,916,-130739544,2018-09-27
2020-05-07,917,-130639921,2018-12-16
2020-05-07,918,-130413233,2019-02-10
2020-05-07,919,-130810932,2019-02-10
2020-05-07,920,-130473477,2018-10-06
2020-05-07,921,-130412450,2018-11-09
2020-05-07,922,-130368222,2018-12-06
2020-05-07,923,-130291131,2018-12-09
2020-05-07,924,-130494688,2018-10-24
2020-05-07,925,-130091854,2018-11-19
2020-05-07,926,-130955659,2018-11-21
2020-05-07,927,-130772224,2018-10-10
2020-05-07,928,-130281390,2018-09-17
2020-05-07,929,-130956469,2018-12-19
2020-05-07,930,-130530404,2018-11-22
2020-05-07,931,-130841720,2018-12-06
2020-05-07,932,-130089664,2018-07-28
2020-05-07,933,-130610685,2018-12-29
2020-05-07,934,-130081441,2018-11-25
2020-05-07,935,-130500368,2018-11-01
2020-05-07,936,-130347488,2018-10-20
2020-05-07,937,-130940066,2018-09-07
2020-05-07,938,-130440958,2018-11-10
2020-05-07,939,-130242544,2018-08-19
2020-05-07,940,-130329738,2019-03-03
2020-05-07,941,-130943350,2018-11-27
2020-05-07,942,-130301786,2018-11-05
2020-05-07,943,-130346545,2018-08-05
2020-05-07,944,-130057931,2019-01-20
2020-05-07,945,-130574002,2018-12-18
2020-05-07,946,-130895450,2018-10-10
2020-05-07,947,-130633796,2018-11-24
2020-05-07,948,-130313183,2018-12-18
2020-05-07,949,-130433473,2018-08-30
2020-05-07,950,-130558727,2018-09-30
2020-05-07,951,-130541377,2019-02-17
2020-05-07,952,-130306861,2018-09-21
2020-05-07,953,-130337490,2018-10-07
2020-05-07,954,-130084884,2018-12-30
2020-05-07,955,-130987455,2018-11-27
2020-05-07,956,-130280046,2018-09-23
2020-05-07,957,-130264943,2018-12-22
2020-05-07,958,-130835107,2018-12-24
2020-05-07,959,-130507562,2018-08-18
2020-05-07,960,-130722194,2019-01-05
2020-05-07,961,-130870680,2018-08-09
2020-05-07,962,-130292198,2018-11-22
2020-05-07,963,-130938190,2018-11-21
2020-05-07,964,-130238460,2018-12-15
2020-05-07,965,-130726902,2019-02-03
2020-05-07,966,-130410232,2018-12-29
2020-05-07,967,-130672295,2019-02-24
2020-05-07,968,-130810426,2019-02-08
2020-05-07,969,-130649783,2019-01-19
2020-05-07,970,-130038240,2019-01-31
2020-05-07,971,-130269188,2018-10-28
2020-05-07,972,-130328927,2019-01-24
2020-05-07,973,-130860547,2018-10-12
2020-05-07,974,-130034876,2018-10-26
2020-05-07,975,-130367174,2018-10-16
2020-05-07,976,-130667890,2019-02-17
2020-05-07,977,-130164629,2018-12-01
2020-05-07,978,-130620246,2018-10-29
2020-05-07,979,-130032781,2018-11-13
2020-05-07,980,-130095036,2018-09-02
2020-05-07,981,-130476927,2019-01-09
2020-05-07,982,-130504841,2018-08-09
2020-05-07,983,-130437150,2019-02-21
2020-05-07,984,-130301618,2019-02-28
2020-05-07,985,-130979109,2018-10-20
2020-05-07,986,-130540118,2018-11-17
2020-05-07,987,-130593992,2019-01-31
2020-05-07,988,-130667218,2018-11-13
2020-05-07,989,-130039698,2019-02-25
2020-05-07,990,-130092686,2019-02-16
2020-05-07,991,-130317780,2019-01-29
2020-05-07,992,-130175879,2018-12-16
2020-05-07,993,-130134221,2018-11-13
2020-05-07,994,-130296499,2018-12-18
2020-05-07,995,-130711829,2018-12-31
2020-05-07,996,-130739409,2019-01-03
2020-05-07,997,-130306297,2018-08-17
2020-05-07,998,-130977204,2018-09-14
2020-05-07,999,-130193260,2019-02-22
2020-05-07,1000,-130653661,2019-01-29
2020-05-07,1001,-130380650,2018-12-06
2020-05-07,1002,-130754358,2018-12-11
2020-05-07,1003,-130738532,2019-02-22
2020-05-07,1004,-130978293,2018-12-05
2020-05-07,1005,-130161471,2018-10-25
2020-05-07,1006,-130134598,2018-09-08
2020-05-07,1007,-130004261,2018-09-25
2020-05-07,1008,-130545995,2018-10-20
2020-05-07,1009,-130775170,2018-11-16
2020-05-07,1010,-130771769,2018-11-29
2020-05-07,1011,-130070883,2018-11-22
2020-05-07,1012,-130726151,2018-12-23
2020-05-07,1013,-130442663,2018-08-08
2020-05-07,1014,-130075170,2019-01-29
2020-05-07,1015,-130465600,2018-12-01
2020-05-07,1016,-130190725,2019-02-19
2020-05-07,1017,-130476807,2018-08-17
2020-05-07,1018,-130910073,2018-11-04
2020-05-07,1019,-130586126,2018-12-01
2020-05-07,1020,-130434713,2018-10-13
2020-05-07,1021,-130695842,2018-08-29
2020-05-07,1022,-130509251,2019-02-14
2020-05-07,1023,-130041737,2018-09-16
2020-05-07,1024,-130814091,2018-09-18
2020-05-07,1025,-130886155,2018-10-19
2020-05-07,1026,-130014616,2018-09-30
2020-05-07,1027,-130728539,2018-09-01
2020-05-07,1028,-130756808,2018-11-09
2020-05-07,1029,-130669292,2018-10-28
2020-05-07,1030,-130726263,2018-12-03
2020-05-07,1031,-130044082,2018-12-17
2020-05-07,1032,-130071508,2018-08-24
2020-05-07,1033,-130383625,2018-12-01
2020-05-07,1034,-130433920,2018-12-09
2020-05-07,1035,-130299504,2019-02-17
2020-05-07,1036,-130333349,2019-01-24
2020-05-07,1037,-130814295,2018-12-10
2020-05-07,1038,-130126973,2018-07-29
2020-05-07,1039,-130721759,2019-01-18
2020-05-07,1040,-130645184,2019-02-01
2020-05-07,1041,-130483557,2018-11-30
2020-05-07,1042,-130300565,2018-11-26
2020-05-07,1043,-130091284,2018-10-11
2020-05-07,1044,-130017004,2018-10-12
2020-05-07,1045,-130540009,2019-02-14
2020-05-07,1046,-130445597,2018-12-02
2020-05-07,1047,-130203694,2018-10-14
2020-05-07,1048,-130239957,2018-11-26
2020-05-07,1049,-130689422,2018-08-04
2020-05-07,1050,-130545796,2018-12-22
2020-05-07,1051,-130823025,2019-01-30
2020-05-07,1052,-130178829,2019-02-24
2020-05-07,1053,-130597280,2019-02-21
2020-05-07,1054,-130070963,2018-08-30
2020-05-07,1055,-130049994,2018-12-30
2020-05-07,1056,-130824633,2018-09-18
2020-05-07,1057,-130275558,2018-11-01
2020-05-07,1058,-130927466,2019-01-12
2020-05-07,1059,-130334330,2018-11-13
2020-05-07,1060,-130257142,2018-11-11
2020-05-07,1061,-130595078,2018-12-25
2020-05-07,1062,-130591171,2018-12-25
2020-05-07,1063,-130016016,2018-12-11
2020-05-07,1064,-130949059,2019-01-14
2020-05-07,1065,-130096114,2018-10-05
2020-05-07,1066,-130670332,2018-09-29
2020-05-07,1067,-130814102,2018-11-23
2020-05-07,1068,-130005532,2019-03-06
2020-05-07,1069,-130907044,2018-07-29
2020-05-07,1070,-130988900,2018-10-19
2020-05-07,1071,-130433796,2019-02-02
2020-05-07,1072,-130556872,2019-02-22
2020-05-07,1073,-130750157,2018-12-27
2020-05-07,1074,-130509218,2018-08-14
2020-05-07,1075,-130720476,2018-10-21
2020-05-07,1076,-130798454,2019-01-21
2020-05-07,1077,-130899625,2018-10-16
2020-05-07,1078,-130893451,2019-02-16
2020-05-07,1079,-130025870,2018-09-14
2020-05-07,1080,-130196862,2019-01-20
2020-05-07,1081,-130413467,2018-08-17
2020-05-07,1082,-130972175,2019-02-28
2020-05-07,1083,-130129297,2018-11-18
2020-05-07,1084,-130922262,2018-10-27
2020-05-07,1085,-130059679,2018-08-29
2020-05-07,1086,-130539001,2019-02-02
2020-05-07,1087,-130714332,2019-02-19
2020-05-07,1088,-130940545,2018-10-29
2020-05-07,1089,-130721890,2018-12-20
2020-05-07,1090,-130593835,2019-01-06
2020-05-07,1091,-130204088,2018-12-20
2020-05-07,1092,-130399198,2018-08-22
2020-05-07,1093,-130500656,2018-11-11
2020-05-07,1094,-130944494,2018-10-12
2020-05-07,1095,-130309434,2018-12-29
2020-05-07,1096,-130799939,2018-11-18
2020-05-07,1097,-130856542,2018-10-31
2020-05-07,1098,-130906931,2018-09-12
2020-05-07,1099,-130969829,2018-11-30
2020-05-07,1100,-130911527,2018-09-11
2020-05-07,1101,-130676594,2019-02-18
2020-05-07,1102,-130748368,2019-01-11
2020-05-07,1103,-130485341,2019-01-10
2020-05-07,1104,-130546843,2018-10-30
2020-05-07,1105,-130076504,2018-12-17
2020-05-07,1106,-130631379,2018-12-24
2020-05-07,1107,-130415830,2018-11-30
2020-05-07,1108,-130875926,2018-11-04
2020-05-07,1109,-130691428,2019-01-08
2020-05-07,1110,-130304331,2018-10-19
2020-05-07,1111,-130845879,2018-08-11
2020-05-07,1112,-130645711,2019-02-09
2020-05-07,1113,-130602300,2019-02-02
2020-05-07,1114,-130627882,2018-10-17
2020-05-07,1115,-130858281,2018-09-29
2020-05-07,1116,-130557618,2018-11-19
2020-05-07,1117,-130422258,2018-08-16
2020-05-07,1118,-130897856,2018-12-24
2020-05-07,1119,-130674070,2018-11-15
2020-05-07,1120,-130391638,2018-12-23
2020-05-07,1121,-130546170,2019-01-03
2020-05-07,1122,-130056033,2018-08-01
2020-05-07,1123,-130154007,2019-03-05
2020-05-07,1124,-130014639,2019-01-16
2020-05-07,1125,-130055998,2019-01-10
2020-05-07,1126,-130430522,2019-01-15
2020-05-07,1127,-130176313,2018-10-22
2020-05-07,1128,-130592167,2018-10-09
2020-05-07,1129,-130151812,2018-08-10
2020-05-07,1130,-130805015,2018-07-30
2020-05-07,1131,-130012731,2018-11-26
2020-05-07,1132,-130627292,2018-10-12
2020-05-07,1133,-130875781,2019-01-06
2020-05-07,1134,-130111143,2019-02-25
2020-05-07,1135,-130898817,2018-08-12
2020-05-07,1136,-130004685,2018-11-08
2020-05-07,1137,-130180743,2018-08-23
2020-05-07,1138,-130918004,2018-10-31
2020-05-07,1139,-130866216,2018-11-07
2020-05-07,1140,-130785011,2019-02-03
2020-05-07,1141,-130274546,2019-01-02
2020-05-07,1142,-130990836,2018-09-03
2020-05-07,1143,-130283894,2019-02-22
2020-05-07,1144,-130089480,2018-09-27
2020-05-07,1145,-130144845,2019-02-11
2020-05-07,1146,-130142717,2018-09-24
2020-05-07,1147,-130006896,2018-12-05
2020-05-07,1148,-130417470,2018-11-29
2020-05-07,1149,-130259104,2018-10-31
2020-05-07,1150,-130603767,2018-11-08
2020-05-07,1151,-130079999,2018-12-15
2020-05-07,1152,-130497564,2018-10-18
2020-05-07,1153,-130398478,2018-11-04
2020-05-07,1154,-130371690,2018-12-14
2020-05-07,1155,-130279277,2018-11-13
2020-05-07,1156,-130219532,2018-11-25
2020-05-07,1157,-130639760,2018-10-12
2020-05-07,1158,-130109568,2018-11-20
2020-05-07,1159,-130147088,2018-11-18
2020-05-07,1160,-130537571,2019-02-14
2020-05-07,1161,-130119568,2019-02-07
2020-05-07,1162,-130183423,2018-09-16
2020-05-07,1163,-130298476,2019-01-07
2020-05-07,1164,-130600060,2018-11-18
2020-05-07,1165,-130867984,2019-01-08
2020-05-07,1166,-130685441,2018-11-18
2020-05-07,1167,-130163988,2018-12-01
2020-05-07,1168,-130975448,2019-01-07
2020-05-07,1169,-130540666,2019-01-14
2020-05-07,1170,-130833456,2019-02-05
2020-05-07,1171,-130997641,2019-02-07
2020-05-07,1172,-130131226,2019-02-27
2020-05-07,1173,-130538041,2018-12-17
2020-05-07,1174,-130531085,2018-10-29
2020-05-07,1175,-130472986,2019-01-11
2020-05-07,1176,-130840387,2019-01-06
2020-05-07,1177,-130873613,2018-08-11
2020-05-07,1178,-130279312,2018-11-04
2020-05-07,1179,-130815548,2018-12-05
2020-05-07,1180,-130393859,2019-01-15
2020-05-07,1181,-130929290,2018-09-16
2020-05-07,1182,-130171338,2019-01-09
2020-05-07,1183,-130356997,2018-12-11
2020-05-07,1184,-130620124,2019-03-04
2020-05-07,1185,-130495027,2018-11-21
2020-05-07,1186,-130803198,2019-02-26
2020-05-07,1187,-130479496,2019-01-30
2020-05-07,1188,-130868574,2018-09-01
2020-05-07,1189,-130967238,2018-12-04
2020-05-07,1190,-130590296,2018-08-16
2020-05-07,1191,-130926089,2019-02-18
2020-05-07,1192,-130901581,2018-09-24
2020-05-07,1193,-130707110,2019-02-16
2020-05-07,1194,-130104292,2018-10-24
2020-05-07,1195,-130388251,2018-10-21
2020-05-07,1196,-130570939,2019-02-21
2020-05-07,1197,-130514731,2018-10-02
2020-05-07,1198,-130618300,2018-09-15
2020-05-07,1199,-130523585,2019-01-03
2020-05-07,1200,-130137827,2018-12-01
2020-05-07,1201,-130206319,2019-02-07
2020-05-07,1202,-130057194,2018-12-28
2020-05-07,1203,-130733719,2018-12-19
2020-05-07,1204,-130555858,2018-11-26
2020-05-07,1205,-130995784,2018-09-07
2020-05-07,1206,-130241551,2018-11-10
2020-05-07,1207,-130498746,2018-08-28
2020-05-07,1208,-130489632,2018-10-30
2020-05-07,1209,-130238802,2019-02-01
2020-05-07,1210,-130390038,2019-02-01
2020-05-07,1211,-130723673,2018-09-12
2020-05-07,1212,-130083017,2019-02-15
2020-05-07,1213,-130331885,2018-11-18
